;Альянс Юг ООО;;;;;;;
;34737;        Курица филе грудки б/к б/к с/м 2.5кг - Россия;Золотое зернышко;упак;2,5;8;813,00;*
;39206;        Цыпленок корнишон тушка потр. с/м 0.45кг - Россия;Дорофеев КФХ;упак;0,45;20;197,00;*
;33855;        Цыпленок корнишон тушка потр. с/м 0.5кг - Россия;Нерсисян КФХ;упак;0,5;18;195,00;*
;;    Утка;;;;;;
;36449;        Утка окорока (0.2-0.3кг*2шт) с/м вес. - Озёрка;Новые утиные фермы;кг;1;1;460,00;*
;36414;        Утка тушка потр. (2-2.3кг) с/м вес. - Озёрка;Новые утиные фермы;кг;1;1;283,00;*
;36413;        Утка филе грудки с/к (0.2-0.3кг) с/м вес. - Озёрка;Новые утиные фермы;кг;1;1;649,00;*
;36225;        Утка филе грудки с/к (0.3-0.4кг) с/м вес. - Россия;Центральная ПФ;кг;1;1;637,00;*
;;    Индейка;;;;;;
;35650;        Индейка филе грудки б/к б/к (~12кг) c/м вес. - Россия;ПК Урал;кг;1;1;458,00;*
;40052;"        Фарш из индейки ""Столичный"" с/м 0.9кг - Россия";ПензаМолИнвест;упак;0,9;10;130,00;*
;;Пюре из фруктов;;;;;;
;;    Пюре;;;;;;
;33475;        Фруктовое пюре Ананас с/м 1кг - Agrobar;Агробар Про;упак;1;6;698,00;*
;33872;        Фруктовое пюре Груша с/м 1кг - Agrobar;Агробар Про;упак;1;6;511,00;*
;37338;        Фруктовое пюре Имбирь с/м 1кг - Agrobar;Агробар Про;упак;1;6;495,00;*
;34777;        Фруктовое пюре Инжир с/м 1кг - Agrobar;Агробар Про;упак;1;6;618,00;*
;33762;        Фруктовое пюре Кизил с/м 1кг - Agrobar;Агробар Про;упак;1;6;541,00;*
;33463;        Фруктовое пюре Клубника с/м 1кг - Agrobar;Агробар Про;упак;1;6;461,00;*
;34748;        Фруктовое пюре Клюква с/м 1кг - Agrobar;Агробар Про;упак;1;6;441,00;*
;33476;        Фруктовое пюре Кокос с/м 1кг - Agrobar;Агробар Про;упак;1;6;860,00;*
;33761;        Фруктовое пюре Красная смородина с/м 1кг - Agrobar;Агробар Про;упак;1;6;479,00;*
;33624;        Фруктовое пюре Лайм с/м 1кг - Agrobar;Агробар Про;упак;1;6;497,00;*
;34763;        Фруктовое пюре Личи с/м 0.9кг - Agrobar;Агробар Про;упак;0,9;6;570,00;*
;33471;        Фруктовое пюре Малина с/м 1кг - Agrobar;Агробар Про;упак;1;6;636,00;*
;33472;        Фруктовое пюре Манго с/м 1кг - Agrobar;Агробар Про;упак;1;6;549,00;*
;33871;        Фруктовое пюре Мандарин с/м 1кг - Agrobar;Агробар Про;упак;1;6;537,00;*
;33536;        Фруктовое пюре Маракуйя с семечкой с/м 1кг - Agrobar;Агробар Про;упак;1;6;795,00;*
;33473;        Фруктовое пюре Маракуйя с/м 1кг - Agrobar;Агробар Про;упак;1;6;795,00;*
;34750;        Фруктовое пюре Нектарин с/м 1кг - Agrobar;Агробар Про;упак;1;6;622,00;*
;34839;        Фруктовое пюре Облепиха с/м 1кг - Agrobar;Агробар Про;упак;1;6;473,00;*
;33767;        Фруктовое пюре Рябина с/м 1кг - Agrobar;Агробар Про;упак;1;6;377,00;*
;34753;        Фруктовое пюре Тыква с/м 1кг - Agrobar;Агробар Про;упак;1;6;459,00;*
;37685;        Фруктовое пюре Яблоко Гольден с/м 1кг - Agrobar;Агробар Про;упак;1;6;460,00;*
;;Картофель-фри;;;;;;
;;    Farm Frites;;;;;;
;38551;        Картофель-фри 7мм с/м 2.5кг - Farm Frites;Farm Frites International;упак;2,5;4;626,00;*
;;    LambWeston;;;;;;
;38389;        Картофель-фри 6мм с панировкой Fry Me с/м 2.5кг - Lamb Weston;ЛВМ РУС;упак;2,5;5;550,00;*
;38112;        Картофель-фри 9мм Triumf с/м 2.5кг - Lamb Weston;ЛВМ РУС;упак;2,5;5;390,00;*
;38388;        Картофель-фри 9мм в панировке Fry Me с/м 2.5кг - Lamb Weston;ЛВМ РУС;упак;2,5;5;531,00;*
;38380;        Картофельные дольки в кожуре 2.5кг - Lamb Weston;ЛВМ РУС;упак;2,5;5;569,00;*
;38111;        Картофельные дольки в кожуре со специями 2.5кг - Lamb Weston;ЛВМ РУС;упак;2,5;5;737,00;*
;39413;        Картофельные дольки волнистые в кожуре со специями 2.5кг - Lamb Weston;Ви Фрай;упак;2,5;5;652,00;*
;;    Прочие;;;;;;
;38749;        Картофель-фри 10мм с/м 2.5кг - Nobar Sabz;Nobar Sabz;упак;2,5;4;546,00;*
;38750;        Картофель-фри 8мм с/м 2.5кг - Nobar Sabz;Nobar Sabz;упак;2,5;4;480,00;*
;39821;        Картофель-фри 7мм в панировке с/м 2.5кг - LibanFrites;Tayyebat Sarl;упак;2,5;4;546,00;*
;39974;        Картофель-фри 9мм с/м 2.5кг - Pomking;Doga Tohumculuk;упак;2,5;5;634,00;*
;38781;        Картофельные дольки в кожуре 2.5кг - Agrarfrost;Agrarfrost;упак;2,5;4;595,00;*
;39094;        Картофельные шарики с/м 2.5кг - Agrarfrost;Agrarfrost;упак;2,5;4;675,00;*
;39973;        Луковые кольца в панировке 3кг - Россия;Гурман;упак;3;1;765,00;*
;;Растительные  масла, жиры, майонезы;;;;;;
;;    Масло, жиры, майонезы;;;;;;
;18902;        Жир фритюрный 7.5л - Вегафрай;Каргилл;упак;7,5;1;1060,00;*
;32520;"        Майонез ""Professional"" 67% 10л - Pechagin";Олрос;упак;10;1;1 540,00;*
;32529;"        Майонез ""Professional"" 67% 5л - Pechagin";Олрос;упак;5;2;815,00;*
;37631;"        Майонез ""Professional"" 78% 5кг - Heinz";Петропродукт-Отрадное;упак;5;1;1 976,00;*
;35838;"        Майонез ""Провансаль"" 67% 10л - Юг Profi";СПП Юг;упак;10;1;1314,00;*
;29849;        Масло оливковое Extra Virgin (пл.бут) 1л - Oliveto;Оливето;упак;1;12;885,00;*
;28597;        Масло оливковое Sansa (пл.бут) 1л - Oliveto;Оливето;упак;1;12;533,00;*
;35898;        Масло оливковое Sansa (пл.бут) 1л - Val De;Urzante S.L.;упак;1;15;511,00;*
;38061;        Масло кунжутное 1л - Akiso;Марьинские вина;упак;1;6;438,00;*
;20123;        Масло подсолнечное 1л - Sunny Gold;Каргилл;упак;1;15;121,00;*
;35724;        Масло подсолнечное 1л - Кубанское любимое;СПП Юг;упак;1;15;123,00;*
;29077;        Масло фритюрное 5л - iFry;Каргилл;упак;5;1;613,00;*
;21222;        Масло фритюрное 5л - Sunny Gold;Каргилл;упак;5;1;670,00;*
;35723;        Масло фритюрное 5л - Юг Profi;СПП Юг;упак;5;1;645,00;*
;;Хлеб, кондитерские изделия;;;;;;
;;    Торты, чизкейки, пироги;;;;;;
;32338;"        Торт ""Прага"" 1.6кг - Kristof";Глобус элит;упак;1,6;4;928,00;*
;32339;"        Торт ""Тирамису"" 1.6кг - Kristof";Глобус элит;упак;1,6;4;803,00;*
;35053;"        Чизкейк ""Карамельный"" 1.2кг - Питер Фрост";Питер Фрост;упак;1,2;6;989,00;*
;34645;"        Чизкейк ""Клубничный"" 1.2кг - Питер Фрост";Питер Фрост;упак;1,2;6;910,00;*
;34642;"        Чизкейк ""Малиновый"" 1.2кг - Питер Фрост";Питер Фрост;упак;1,2;6;953,00;*
;34641;"        Чизкейк ""Нью-Йорк"" 1.2кг - Питер Фрост";Питер Фрост;упак;1,2;6;900,00;*
;34644;"        Чизкейк ""Ореховый"" 1.2кг - Питер Фрост";Питер Фрост;упак;1,2;6;939,00;*
;;"    Изделия из теста ""Европейский Хлеб""";;;;;;
;19005;        Булочка пражская 0.04кг - Еврохлеб;Европейский хлеб;упак;0,04;80;10,00;*
;19008;        Булочка французская 0.04кг - Еврохлеб;Европейский хлеб;упак;0,04;80;7,00;*
;30697;        Круассан (маргарин) 0.085кг - Еврохлеб;Европейский хлеб;упак;0,085;50;29,00;*
;34629;        Хлеб Чиабатта  (0.23кг*20шт.) - Fazer;Фацер;упак;4,6;1;1072,00;*
;26834;        Хлеб Чиабатта 0.265кг - Еврохлеб;Европейский хлеб;упак;0,265;15;53,00;*
;34625;        Хлебушек Домашний без дрожжей  (0.35кг*14шт.) - Россия;Фацер;упак;4,9;1;773,00;*
;;    Хлебобулочные изделия ;;;;;;
;37951;        Булочка для гамбургера (125мм) (0.082кг*36шт.) - CaBaRe bakers;Кабаре бейкерс;упак;2,952;1;604,00;*
;36053;        Булочка для гамбургера с кунжутом (100мм) (0.052кг*45шт.) - CaBaRe bakers;Кабаре бейкерс;упак;2,34;1;602,00;*
;35569;        Булочка для гамбургера с кунжутом (125мм) (0.082кг*36шт.) - CaBaRe bakers;Кабаре бейкерс;упак;2,952;1;604,00;*
;35570;        Булочка для гамбургера черная с кунжутом (125мм) (0.082кг*36шт.) - CaBaRe bakers;Кабаре бейкерс;упак;2,952;1;753,00;*
;36055;        Булочка для хот-дога с кунжутом (0.06кг*54шт.) - CaBaRe bakers;Кабаре бейкерс;упак;3,24;1;774,00;*
;35876;        Чипсы креветочные 0.227кг - Real Tang;Dalian Yuming Food;упак;0,227;60;84,00;*
;;    Тесто;;;;;;
;40001;"        Тесто слоеное бездрожжевое ""Особое"" (0.5кг*20шт.) - Россия";Черемушки;упак;10;1;1 258,00;*
;39886;        Тесто слоеное бездрожжевое (0.5кг*20шт.) - Россия;Черемушки;упак;10;1;1 516,00;*
;9260;        Тесто слоеное бездрожжевое 0.5кг - Звездный;Звездный;упак;0,5;16;116,00;*
;40002;"        Тесто слоеное дрожжевое ""Особое"" (0.5кг*20шт.) - Россия";Черемушки;упак;10;1;1 258,00;*
;39885;        Тесто слоеное дрожжевое (0.5кг*20шт.) - Россия;Черемушки;упак;10;1;1 657,00;*
;9261;        Тесто слоеное дрожжевое 0.5кг - Звездный;Звездный;упак;0,5;16;122,00;*
;;Бакалея, молочные продукты;;;;;;
;;    Приправы, специи;;;;;;
;37542;        Базилик 0.2кг - SpiceExpert;Спайс Эксперт;упак;0,2;6;156,00;*
;38317;        Бульон мясной 1кг - SpiceExpert;Спайс Эксперт;упак;1;20;363,00;*
;38631;"        Бульон рыбный ""Хондаши"" 1кг - Китай";Zhangpu Fengziya Food;упак;1;10;589,00;*
;37987;        Глутамат натрия 0.454кг - Yakimal;Якимал;упак;0,454;50;160,00;*
;36112;        Глутамат натрия 0.454кг - Pearl River Bridge;Guangdong PRB Bio-Tech Co.;упак;0,454;50;141,00;*
;38425;        Кориандр молотый 0.45кг - SpiceExpert;Спайс Эксперт;упак;0,45;6;126,00;*
;36653;        Крахмал кукурузный 1кг - SpiceExpert;Спайс Эксперт;упак;1;15;174,00;*
;37675;        Кунжут семена (белый) 1кг - Yakimal;Якимал;упак;1;15;349,00;*
;38603;        Кунжут семена (черный) 1кг - Yakimal;Якимал;упак;1;15;349,00;*
;37700;        Кунжут семена (черный) 1кг - Индия;Unjhaagro Company;упак;1;1;422,00;*
;36655;        Куркума молотая 0.5кг - SpiceExpert;Спайс Эксперт;упак;0,5;6;294,00;*
;39694;        Лук жареный сушеный 1кг - Yakimal;Якимал;упак;1;10;520,00;*
;36657;        Орегано 0.15кг - SpiceExpert;Спайс Эксперт;упак;0,15;6;163,00;*
;36658;        Паприка сладкая молотая 0.4кг - SpiceExpert;Спайс Эксперт;упак;0,4;6;285,00;*
;33147;        Перец красный молотый 0.4кг - SpiceExpert;Спайс Эксперт;упак;0,4;6;253,00;*
;38971;"        Перец красный молотый ""Шичими"" 0.3кг - Yakimal";Якимал;упак;0,3;50;352,00;*
;36663;        Перец черный дробленый 0.5кг - SpiceExpert;Спайс Эксперт;упак;0,5;6;653,00;*
;36662;        Перец черный молотый 0.5кг - SpiceExpert;Спайс Эксперт;упак;0,5;6;398,00;*
;36664;        Перец черный целый 0.5кг - SpiceExpert;Спайс Эксперт;упак;0,5;6;679,00;*
;36647;"        Приправа ""Для курицы"" 0.5кг - SpiceExpert";Спайс Эксперт;упак;0,5;6;230,00;*
;36650;"        Приправа ""Для рыбы с лимоном"" 0.5кг - SpiceExpert";Спайс Эксперт;упак;0,5;6;549,00;*
;36659;"        Приправа ""Прованские травы""  0.15кг - SpiceExpert";Спайс Эксперт;упак;0,15;6;147,00;*
;36668;        Разрыхлитель теста 1кг - SpiceExpert;Спайс Эксперт;упак;1;15;540,00;*
;36667;        Сахарная пудра 1кг - SpiceExpert;Спайс Эксперт;упак;1;20;159,00;*
;39239;"        Соус ""Деми Глас"" 1.8кг - Knorr";КДВ Тула;упак;1,8;4;2 244,00;*
;29026;        Сухари панировочные 1кг - Kaneshiro;Bon Food Industries;упак;1;8;299,00;*
;29622;        Сухари панировочные 1кг - Kaneshiro;Bon Food Industries;упак;1;10;310,00;*
;39352;        Сухари панировочные 10кг - Tamaki;Европродукт;упак;10;1;1 850,00;*
;38289;        Сухари панировочные 1кг - Tamaki;Европродукт;упак;1;10;192,00;*
;35920;        Сухари панировочные 1кг - Yakimal;Якимал;упак;1;10;174,00;*
;37086;        Сухари панировочные 1кг - Россия;Кенигсбергер Хандельсконтор;упак;1;10;181,00;*
;36665;        Тимьян 0.2кг - SpiceExpert;Спайс Эксперт;упак;0,2;6;227,00;*
;36661;        Чеснок сушеный (гранулы) 1кг - SpiceExpert;Спайс Эксперт;упак;1;15;675,00;*
;37093;        Чеснок сушеный (порошок) 0.5кг - SpiceExpert;Спайс Эксперт;упак;0,5;6;319,00;*
;;    Водоросли;;;;;;
;38696;"        Водоросли ""Нори"" (100 листов) 0.23кг - Sango";Daechang Food;упак;0,23;96;703,00;*
;38089;"        Водоросли ""Нори"" (100 листов) 0.3кг — Китай Распродажа";Nantong Reliable Seaweed;упак;0,3;40;700,00;*
;36105;"        Водоросли ""Нори"" (100 листов) 0.23кг - Tidori";Fishing Corparation K-Food;упак;0,23;40;552,00;*
;40038;"        Водоросли ""Нори"" (100 листов) 0.24кг - Tamaki";JIHO Corporation;упак;0,24;52;677,00;*
;37894;"        Салат из морск. водорослей ""Хияши Вакамэ"" 1кг - Tamaki";Европродукт;упак;1;10;278,00;*
;35955;"        Салат из морск. водорослей ""Хияши Вакамэ"" 1кг - Балтийский берег";Балтийский берег;упак;1;6;308,00;*
;39710;"        Салат из морск. водорослей ""Хияши Вакамэ"" 1кг - Китай";Dalian Haibao Foods;упак;1;10;294,00;*
;;    Имбирь;;;;;;
;31739;        Имбирь маринованный (Grade A) 1кг - Китай;Laiwu Taifeng Foods;упак;1;10;143,00;*
;39308;        Имбирь маринованный 1кг - Nihao;Laiwu Gold Harvest Trading Corporation;упак;1;10;136,00;*
;37538;        Имбирь маринованный 1кг - Sango;Shandong Yelin Foodstuff;упак;1;10;136,00;*
;36065;        Имбирь маринованный 1кг - Китай;Laiwu Manhing;упак;1;10;145,00;*
;31737;        Имбирь маринованный белый (Grade A) 1кг - Китай;Laiwu Taifeng Foods;упак;1;10;148,00;*
;38263;        Имбирь маринованный белый 1кг - Hikari;Beijing Shipuller;упак;1;10;171,00;*
;39741;        Хрен Васаби, сушеный (light) 1кг - Tamaki;Европродукт;упак;1;10;339,00;*
;39312;        Хрен Васаби, сушеный 1кг - Nihao;Рыбпром;упак;1;10;325,00;*
;39553;        Хрен Васаби, сушеный 1кг - Россия;Рыбпром;упак;1;10;324,00;*
;;    Консервация;;;;;;
;36918;        Ананасы кольца 0.565кг - Пан Консервычъ;Kodanmal Group;упак;0,565;12;125,00;*
;36386;        Ананасы кольца 0.58кг - Sunfeel;Vietnam Agricultural Processing & Export;упак;0,58;24;142,00;*
;33942;        Ананасы кусочки 0.58кг - Пан Консервычъ;Koliate Co.;упак;0,58;12;106,00;*
;39683;        Анчоусы филе в масле 0.7кг - Delicius;Delicius Rizzoli S.p.A.;упак;0,7;6;2 002,00;*
;32558;"        Горчица ""Дижон"" 0.8кг - Oliveto";Девелей;упак;0,8;6;419,00;*
;32559;        Горчица из цельных зерен 0.8кг - Oliveto;Девелей;упак;0,8;6;408,00;*
;39996;        Зеленый горошек 0.4кг - Кубанский разгуляй;Первый Георгиевский КЗ;упак;0,4;12;69,00;*
;33542;        Зеленый горошек 0.4кг - Практик;Кубанские деликатесы;упак;0,4;12;61,00;*
;32368;        Каперсы 0.57кг - Oliveto;Oliveto;упак;0,57;12;319,00;*
;32526;        Кукуруза сладкая маринованная 0.425кг - Практик;Кубанский консервный комбинат;упак;0,425;12;69,00;*
;39995;        Кукуруза сладкая маринованная 0.4кг - Кубанский разгуляй;Кубанский консервный комбинат;упак;0,4;12;69,00;*
;37203;        Маслины черные б/к 0.28кг - MaySun;Industrias Alimentarias de Navarra;упак;0,28;12;83,00;*
;39888;        Маслины черные б/к 0.28кг - Пан Консервычъ;Wadi El Nile for Food Industries;упак;0,28;12;72,00;*
;36774;        Огурцы маринованные (6-9 см) 1.8кг - Флорека;Сгибнев ИП;упак;1,8;5;264,00;*
;36775;        Огурцы маринованные (слайс) 1.8кг - Флорека;Сгибнев ИП;упак;1,8;5;245,00;*
;37582;        Оливки зеленые б/к 0.28кг - MaySun;Industrias Alimentarias de Navarra;упак;0,28;12;82,00;*
;39889;        Оливки зеленые б/к 0.28кг — Пан Консервычъ;Wadi El Nile for Food Industries;упак;0,28;12;73,00;*
;39978;        Томатная паста 1кг - Pechagin;ПКП;упак;1;1;265,00;*
;37224;        Томатная паста 1кг - Silvia;Сорокин ИП;упак;1;9;146,00;*
;33541;        Томатная паста 1кг - СКС;Сорокин ИП;упак;1;9;108,00;*
;40043;        Томатная паста 5.6кг - Южное изобилие;Донконсервпром Юг;упак;5,6;1;875,00;*
;38269;        Томаты протертые 10кг - Casar;Casar S.r.l.;упак;10;1;2 727,00;*
;37813;        Томаты протертые 2.05кг - Heinz;H.J. Heinz Manufacturing Spain;упак;2,05;6;375,00;*
;35548;        Томаты протертые 2.5кг - Casar;Casar S.r.l.;упак;2,5;6;814,00;*
;38393;        Томаты протертые 4.05кг - O Sole Mio;Steriltom;упак;4,05;1;1086,00;*
;32357;        Томаты сушеные в масле 1.6кг - Италия;Oliveto;упак;1,6;6;1129,00;*
;36549;        Томаты целые очищ. в с/с 2.5кг - Antica Napoli;Perano Enrico&Figli S.P.A.;упак;2,5;6;623,00;*
;38723;        Томаты целые очищ. в с/с 2.5кг - Ciao;Compagnia Mercantile D'Oltremare S.r.l.;упак;2,5;6;661,00;*
;39627;        Томаты целые очищ. в с/с 2.5кг - Sica;Sica S.r.l.;упак;2,5;6;500,00;*
;40023;        Тунец кусочки в с/с 0.17кг - Sunfeel;Tropical Food Manufacturing;упак;0,17;24;142,00;*
;30165;        Тунец кусочки в с/с 0.17кг - Sunfeel;Golden Prize Canning;упак;0,17;24;142,00;*
;36776;        Халапеньо резаный 1.8кг - Флорека;Сгибнев ИП;упак;1,8;5;325,00;*
;;    Бакалея;;;;;;
;37047;        Крупа гречневая 0.8кг - Солнечный край;Лобко ИП;упак;0,8;1;65,00;*
;39284;"        Лапша пшеничная ""Удон"" 0.3кг - Kekeshi";Yinniu Flour;упак;0,3;40;56,00;*
;39538;"        Лапша пшеничная ""Удон"" 0.4кг - Kekeshi";Алау Рэд;упак;0,4;30;75,00;*
;30857;"        Лапша гречневая ""Соба"" 0.3кг - Китай";Shandong Wheat Sun Food;упак;0,3;40;63,00;*
;39610;"        Лапша гречневая ""Соба"" 0.4кг - Kekeshi";Алау Рэд;упак;0,4;30;84,00;*
;39796;"        Лапша из крахмала ""Фунчоза"" 0.5кг - Risma";Yantai Shuangta Food;упак;0,5;30;185,00;*
;23161;"        Лапша пшеничная ""Удон"" 0.3кг - Китай";Shandong Wheat Sun Food;упак;0,3;40;61,00;*
;32794;        Лапша яичная 0.3кг - Китай;Shandong Wheat Sun Food;упак;0,3;40;60,00;*
;37611;        Макароны Лингуине 0.5кг - Divella;F.Divella S.p.A.;упак;0,5;24;88,00;*
;21604;        Макароны Пенне Ригате 0.5кг - De Cecco;De Cecco di Filippo;упак;0,5;24;192,00;*
;37612;        Макароны Пеннони Ригате 0.5кг - Divella;F.Divella S.p.A.;упак;0,5;24;88,00;*
;37046;        Макароны Рожки 5кг - Петровские нивы;Матвеев ИП;упак;5;1;369,00;*
;37609;        Макароны Спагетти Ристоранте 0.5кг - Divella;F.Divella S.p.A.;упак;0,5;24;149,00;*
;37610;        Макароны Спагеттини 0.5кг - Divella;F.Divella S.p.A.;упак;0,5;24;149,00;*
;37614;        Макароны Тальятелле 0.5кг - Divella;F.Divella S.p.A.;упак;0,5;12;242,00;*
;37613;        Макароны Феттучини 0.5кг - Divella;F.Divella S.p.A.;упак;0,5;12;241,00;*
;37065;"        Мука из мягких сортов пшеницы ""Anima Verace"" ОО 25кг - Denti";Industria Molitoria Denti s.r.l.;упак;25;1;3 905,00;*
;33947;"        Мука из мягких сортов пшеницы ""Pizzeria"" ОО 25кг - Caputo";Antimo Caputo S.r.l.;упак;25;1;5 154,00;*
;38212;"        Мука из мягких сортов пшеницы ""Для национальной выпечки""  25кг - Супермука";Мукомол;упак;25;1;1 500,00;*
