1;Авокадо повышенной жирности с/м Freshcourt 500гр, 12шт/кор, Мексика;343,00;шт;
656;Сосиски для гриля и хот-дога из свинины L20см Ø24мм Дымов 80гр*12шт/упак, 14упак/кор, арт.2040;521,00;упак;
657;Сосиски для гриля и хот-догов Куриные Брянские полуфабрикаты 75гр*6шт/уп, 4,5кг/кор;491,00;кг;
658;Сосиски для гриля и хот-догов Три перца и сыр Брянские полуфабрикаты 75гр*6шт/уп, 4,5кг/кор;603,00;кг;
659;Сосиски для хот-догов из говядины L18см Ø24мм Ремит 75гр*10шт/уп, 12уп/кор;732,00;упак;
660;Сосиски для хот-догов из говядины и курицы L16,5см Ø21мм Деликатес 65гр*11шт/уп, ±14кг/кор арт. 188;407,00;кг;
661;Сосиски для хот-догов из говядины, курицы, свинины L20см Ø24мм Деликатес 100гр, ±10кг/кор арт.100-1;430,00;кг;
662;Сосиски для хот-догов из курицы L16,5см Ø21мм Деликатес 65гр*11шт/уп, ±14кг/кор арт 186;408,00;кг;
663;Сосиски для хот-догов из свинины L18см Ø24мм Ремит 75гр*10шт/уп, 12уп/кор;455,00;упак;
664;Сосиски Марсельские с сыром из говядины, свинины и курицы L18см Ø24мм Ремит 75гр*10шт/уп, 12уп/кор;479,00;упак;
665;Сосиски Мусульманские халяль L13см Юнионфудс 70гр, ±10кг/кор;175,00;кг;
666;Сосиски Сочные из курицы L18см Ø24мм Ремит 75гр*10шт/уп, 12уп/кор;524,00;упак;
667;Сосиски Чикен-спайси из курицы L18см Ø24мм Ремит 75гр*10шт/уп, 12уп/кор;453,00;упак;
668;Соус 1000 островов майонезный Heinz 1кг, 6шт/кор;512,00;шт;
669;Соус 1000 островов майонезный Heinz дип-пот 25мл, 125шт/кор;1 619,00;кор;
670;Соус барбекю Got2eat Resfood 1кг пакет, 4шт/кор, Россия;286,00;шт;
671;Соус барбекю Heinz дип-пот 25мл, 125шт/кор;2 266,00;кор;
672;Соус барбекю классический Heinz 1кг, 6шт/кор;508,00;шт;
673;Соус Бургер Heinz 1кг, 6шт/кор;875,00;шт;
674;Соус ворчестер Appel 140мл/153гр ст/б, 12шт/кор;475,00;шт;
675;Соус горчичный Got2eat Resfood 1кг пакет, 4шт/кор, Россия;267,00;шт;
676;Соус горчичный Heinz 700гр, 7шт/кор, Россия;340,00;шт;
677;Соус грибной майонезный Нева Фуд 1кг, 5шт/кор;376,00;шт;
678;Соус Деми-Гласс сухой Dinner Service 1,5кг, 4шт/кор;1 905,00;шт;
679;Соус для гамбургеров Got2eat Resfood 1кг пакет, 4шт/кор, Россия;434,00;шт;
680;Соус для жарки риса Chang 285мл пластик, 24шт/кор, Таиланд;152,00;шт;
681;Соус для пиццы со специями ARDITA 4,05кг, 3шт/кор;1 397,00;шт;
682;Соус для пиццы томатный классический Печагин 3кг, 2шт/кор;556,00;шт;
683;Соус для пиццы томатный с базиликом Печагин 3кг, 2шт/кор;511,00;шт;
684;Соус Карбонара майонезный Нева Фуд 1кг, 5шт/кор;321,00;шт;
685;Соус Кимчи Akiso 1л, 6шт/кор, Россия;300,00;шт;
686;Соус Кимчи NHAO 1,5л, 6шт/кор;415,00;шт;
687;Соус Кимчи Tamaki 1,8л, 6шт/кор;801,00;шт;
688;Соус Кимчи Tamaki Pro 1,5л, 6шт/кор;446,00;шт;
689;Соус кисло-сладкий Heinz 1кг, 6шт/кор;500,00;шт;
690;Соус кунжутный Genso 1,5л, 6шт/кор, Китай;925,00;шт;
691;Соус кунжутный Tamaki 1л, 9шт/кор;521,00;шт;
692;Соус Лемонграсс Chang 285гр пластик, 24шт/кор, Таиланд;150,00;шт;
693;Соус Лемонграсс СТМ Chang 855гр пластик, 12шт/кор, Таиланд;308,00;шт;
694;Соус майонезный легкий Heinz 2кг, 6шт/кор;584,00;шт;
695;Соус Манго Чили Chang 2,35кг пластик, 6шт/кор, Таиланд;1 512,00;шт;
696;Соус Манго Чили Chang 850гр пластик, 12шт/кор, Таиланд;607,00;шт;
697;Соус медово-горчичная заправка майонезный Нева Фуд 1кг, 5шт/кор;288,00;шт;
698;Соус на основе растительных масел Спайси Tamaki 1л, 9шт/кор;403,00;шт;
699;Соус овощной Тонкацу 1,8л, 6шт/кор, Китай;788,00;шт;
700;Соус Пад Тай Chang 555гр пластик, 12шт/кор, Таиланд;230,00;шт;
701;Соус Пармеджано Heinz 1кг, 6шт/кор;487,00;шт;
702;Соус Понзу для мяса и морепродуктов 1л, 12шт/кор, Китай;891,00;шт;
703;Соус порционный Терияки Got2Eat 30гр, 150шт/кор;896,00;кор;
704;Соус Ранч сливочно-чесночный Got2eat Resfood 1кг пакет, 4шт/кор, Россия;407,00;шт;
705;Соус Ранч чесночный  Heinz 1кг, 6шт/кор;589,00;шт;
706;Соус рисовый Makado 20л, Россия СушиМаркет;1 934,00;шт;
707;Соус рисовый Мирин Padam 18л, Россия;2 322,00;шт;
708;Соус рыбный 700мл стекло, 12шт/кор, Таиланд;246,00;шт;
709;Соус Сальса жгуче-острый томатный Heinz 1кг, 6шт/кор;375,00;шт;
710;Соус соевый BARUTO 20л;1 624,00;шт;
711;Соус соевый DUNKAN 1л, 6шт/кор;104,00;шт;
712;Соус соевый DUNKAN Premium 20л;2 205,00;шт;
713;Соус соевый Hansey 20л, Россия;1 490,00;шт;
714;Соус соевый IZUMIFOOD 19л;1 386,00;шт;
715;Соус соевый KOUMORI Печагин 1л, 6шт/кор;94,00;шт;
716;Соус соевый Padam 1,5л, 6шт/кор, Россия;219,00;шт;
717;Соус соевый Padam 18л, Китай;2 561,00;шт;
718;Соус соевый Padam 18л, Китай;2 680,00;шт;
719;Соус соевый Padam Premium 18л, Китай;3 035,00;шт;
720;Соус соевый SanBonsai 1л ПЭТ, 6шт/кор;114,00;шт;
721;Соус соевый Takemura 19л;1 563,00;шт;
722;Соус соевый Tamaki Pro 20л;2 050,00;шт;
723;Соус соевый Классический порционный 40гр, 120шт/кор, Россия;1 040,00;кор;
724;Соус соевый классический Сэн Сой 1л, 6шт/кор, Россия;144,00;шт;
725;Соус соевый порционный 25мл саше, 200шт/кор, Россия;881,00;кор;
726;Соус соевый порционный 30гр, 150шт/кор, Россия;1 092,00;кор;
727;Соус сырный Got2eat Resfood 1кг пакет, 4шт/кор, Россия;412,00;шт;
728;Соус сырный Heinz 1кг, 6шт/кор;636,00;шт;
729;Соус Табаско острый B-SAUCE 148мл стекло, 12шт/кор;319,00;шт;
730;Соус Терияки Genso 1,5л/1,7кг, 6шт/кор, Россия;344,00;шт;
731;Соус Терияки Heinz 1кг, 6шт/кор;428,00;шт;
732;Соус Терияки NHAO 1,5л, 6шт/кор;352,00;шт;
733;Соус Терияки Tamaki 1,8л, 6шт/кор;562,00;шт;
734;Соус Терияки Tamaki Pro 1,5л, 6шт/кор;338,00;шт;
735;Соус Унаги Genso 1,5-1,7л, 6шт/кор, Россия;332,00;шт;
736;Соус Унаги Tamaki 1,8л, 6шт/кор;627,00;шт;
737;Соус Унаги Tamaki Pro 1,5л, 6шт/кор;391,00;шт;
738;Соус устричный Chang 2,35кг пластик, 6шт/кор, Таиланд;840,00;шт;
739;Соус устричный Tamaki 1л, 9шт/кор;297,00;шт;
740;Соус черно-перечный СТМ Chang PRO Penta Impex Company Limited 2,3кг пластик, 6шт/кор, Таиланд;1 356,00;шт;
741;Соус чесночный оригинальный Heinz 1кг, 6шт/кор;513,00;шт;
742;Соус Чили кисло-сладкий Лемонграсс Got2eat Resfood 1кг пакет, 4шт/кор, Россия;332,00;шт;
743;Соус Чили сладкий Got2eat Resfood 1кг пакет, 4шт/кор, Россия;238,00;шт;
744;Соус Чили сладкий для курицы Tamaki 1,8л, 6шт/кор;586,00;шт;
745;Соус Шрирача HOM-D 500гр, 12шт/кор, Таиланд;178,00;шт;
746;Соус Шрирача острая Chang 500гр, 12шт/кор, Таиланд;232,00;шт;
747;Соус-крем бальзамический темный Luchiano 500мл пл/б, 6шт/кор;389,00;шт;
748;Соус-сыр плавленый Чеддер Хохланд 1кг, 8шт/кор;485,00;кг;
749;Стрипсы куриные Особые Атлантис 1кг, 12шт/кор;431,00;шт;
750;Суджук Premium Мискер ±250гр, ±2кг/кор;1 784,00;кг;
751;Суфле творожное запеч. чизкейк New York карамельный с арах.Чизберри 100гр,12 порций/1,2кг/шт,4шт/кор;912,00;шт;
752;Суфле творожное запеч. чизкейк New York с клубникой Чизберри 100гр, 12 порций1,2кг/шт, 4 шт/кор;764,00;шт;
753;Суфле творожное запеч. чизкейк New York с лимоном Чизберри 100гр, 12 порций/1,2кг/шт, 4шт/кор;765,00;шт;
754;Суфле творожное запеч. чизкейк New York с малиной Чизберри 100гр, 12 порций/1,2кг/шт, 4шт/кор;756,00;шт;
755;Суфле творожное запеч. чизкейк New York Чизберри 100гр, 12 порций/1,2кг/шт, 4 шт/кор;772,00;шт;
756;Суфле творожное запеч. чизкейк шоколадный Чизберри 100гр, 12 порций/1,2кг/шт, 4шт/кор;833,00;шт;
757;Сухари панировочные 0,6мм SpicExpert 1кг, 16шт/кор;156,00;шт;
758;Сухари панировочные оранжевые/желтые 2мм golden mix Kaneshiro 1кг, 10шт/кор, Малайзия;328,00;шт;
759;Сухари панировочные Панко 4мм Hansey 1кг, 10шт/кор, Россия;190,00;шт;
760;Сухари панировочные Панко 4мм Premium Kaneshiro 10кг/мешок, Малайзия;3 020,00;шт;
761;Сухари панировочные Панко 4мм Premium Kaneshiro 1кг, 10шт/кор, Малайзия;318,00;шт;
762;Сухари панировочные Панко GOLD Tamaki 1кг, 10шт/кор;230,00;шт;
763;Сухари панировочные Панко Gold UEF 10кг/мешок;1 505,00;шт;
764;Сухари панировочные Панко Hikari/Hansey 6мм 10кг/мешок, Россия;1 770,00;шт;
765;Сухари панировочные Панко Hikari\Hansey 6мм 1кг, 10шт/кор, Россия;208,00;шт;
766;Сухари панировочные Панко желтые 3мм Japan Kaneshiro 1кг, 10шт/кор, Малайзия;328,00;шт;
767;Сухари панировочные Панко Премиум Kaneshiro 1кг, 8шт/кор, Малайзия;297,00;шт;
768;Сухари панировочные Панко Премиум UEF 1кг, 14шт/кор;149,00;шт;
769;Сыр Гауда Премиум 45% брус 4-6кг, ±16,5кг/кор;661,00;кг;
770;Сыр Горгонзола полутвердый с благородной плесенью ±1кг, ±4кг/кор;1 508,00;кг;
771;Сыр Грюйер колотый 50% Тренд-СПБ 500гр, 8шт/кор;1 226,00;шт;
772;Сыр Моцарелла 40% для пиццы Хохланд 1кг, 10шт/кор;662,00;шт;
773;Сыр Моцарелла 45% FriendChef 1кг, 5кг/кор;483,00;кг;
774;Сыр мягкий в рассоле Хохланд 480гр, 6шт/кор;249,00;шт;
775;Сыр Пармезан 45% срок созревания 2мес брус ±4кг, ±16кг/кор, Беларусь;827,00;кг;
776;Сыр Пармезан Гранд 45% Поставы Городок брус ±3кг, ±21кг/кор;805,00;кг;
777;Сыр плавленый ломтики Бистро Чеддер Хохланд 148гр/12шт/уп, 9уп/кор;111,00;шт;
778;Сыр плавленый ломтики Чеддер 35% 400гр/20шт/уп, 6уп/кор;237,00;шт;
779;Сыр плавленый ломтики Чеддер Хохланд 1,107кг/90шт/уп, 6уп/кор;817,00;шт;
780;Сыр плавленый ломтики Эменталлер 45% Владпромсыр 500гр/40шт/уп, 6кг/кор;603,00;кг;
781;Сыр плавленый Сливочный 55% Хохланд 400гр ванночка, 8шт/кор;245,00;шт;
782;Сыр полутвердый Моцарелла 40% Gourmet Alti ±2кг, ±12кг/кор;545,00;кг;
783;Сыр с голубой плесенью 50% Егорлык Молоко, ±2кг/кор;1 257,00;кг;
784;Сыр с плесенью Камамбер в панировке Alti 1кг, 8шт/кор;831,00;шт;
785;Сыр Сулугуни 45% FriendChef ±1кг, ±5кг/кор;501,00;кг;
786;Сыр твердый Чеддер Red 50% Поставы городок 180гр, 10шт/кор;142,00;шт;
787;Сыр творожный 62%-65% Милетто, 10кг ведро;4 238,00;шт;
788;Сыр творожный 65% Креметте Flexible Хохланд 800гр, 9шт/кор;406,00;шт;
789;Сыр творожный 65% Креметте Хохланд 10кг ведро;4 206,00;шт;
790;Сыр творожный 65% Креметте Хохланд 2кг, 3шт/кор;1 022,00;шт;
791;Сыр творожный 65% Милетто 3,3кг ведро Узловский МК;1 386,00;шт;
792;Сыр творожный Professional 70% Cream Nuvo 11кг ведро;4 931,00;шт;
793;Сыр творожный Professional 70% Cream Nuvo 2,2кг, 4шт/кор;938,00;шт;
794;Сыр творожный Кремчиз 70% ГороденЪ 11кг ведро;4 291,00;шт;
795;Сыр творожный сливочный Roll Cheese 65% Милетто, 3,3кг ведро;1 482,00;шт;
796;Сыр Чеддер Cheddar Red 50% брус ±4,2кг, ±12,6кг/кор;721,00;кг;
797;Сырники творожные жареные Бенье ФК 70гр/шт, 6шт/уп, 12уп/кор new;265,00;упак;
798;Сырники творожные с ванилью Домашние 65гр, 20шт/кор;819,00;кор;
799;Сырники творожные с изюмом 35гр, 4,025кг/кор;435,00;кг;
800;Сырники творожные с маком 35гр, 4,025кг/кор;439,00;кг;
801;Сырные треугольники в панировке хрустящие Атлантис 1кг, 12шт/кор;707,00;шт;
802;Тарталетка малиновая Сheeseberry 85гр, 9шт/упак, 4упак/кор;3 549,00;кор;
803;Творог соевый Тофу Shinkai 500гр, 20шт/кор, Россия;205,00;шт;
804;Тесто для пельменей гедза Kekeshi 300гр, 20шт/кор;231,00;шт;
805;Тесто для пельменей гедза YOSHIMI 300гр, 20шт/кор;234,00;шт;
806;Тесто слоеное дрожжевое Маген-Д 500гр, 20шт/кор;238,00;кг;
807;Тилапия филе с/м б/ш Hainan Qinfu Foods Co.,Ltd 4600-02059 5-7унц, 10кг/кор;539,00;кг;
808;Томаты нарезанные кубиками в с/с SAHAR 2800гр/2800гр/1400гр ж/б, 4шт/кор;555,00;шт;
809;Томаты протертые PASSATA MUTTI 2,5кг ж/б, 3шт/кор;894,00;шт;
810;Томаты резанные очищенные в т/с MERKO 2,45кг ж/б, 6шт/кор;413,00;шт;
811;Томаты резаные очищенные в с/с FIORINO FELICE 2,5кг ж/б, 6шт/кор;498,00;шт;
812;Топпинг Ваниль Баринофф 1кг, 6шт/кор;300,00;шт;
813;Топпинг Зимняя Вишня Баринофф 1кг, 6шт/кор;322,00;шт;
814;Топпинг Карамель Баринофф 1кг, 6шт/кор;323,00;шт;
815;Топпинг Лесные Ягоды Баринофф 1кг, 6шт/кор;318,00;шт;
816;Топпинг Малина Баринофф 1кг, 6шт/кор;313,00;шт;
817;Топпинг Маракуйя Баринофф 1кг, 6шт/кор;279,00;шт;
818;Топпинг Шоколад Баринофф 1кг, 6шт/кор;367,00;шт;
819;Торт Ассорти Бенье 130гр, 12 порций/1,56кг/шт, 6шт/кор;1 674,00;шт;
820;Торт брусничный с белым шоколадом Престиж 105гр, 12 порций/1,26кг/шт, 4шт/кор;1 562,00;шт;
821;Торт Графские развалины Бенье 100гр, 12 порций/шт, 6шт/кор;1 330,00;шт;
822;Торт Захер Бенье 120гр, 12 порций/1,44кг/шт, 6шт/кор;1 248,00;шт;
823;Торт Зеленый чай с белым шоколадом Престиж 105гр, 12 порций/1,26кг/шт, 4шт/кор;1 770,00;шт;
824;Торт Медовик Чизберри 117гр, 12 порций/1,4кг/шт, 4шт/кор;1 519,00;шт;
825;Торт медово-сливочный Frozen Cake 120гр, 12 порций/1,44кг/шт, 4шт/кор;1 087,00;шт;
826;Торт Медовый Бенье 120гр, 12 порций/1,44кг/шт, 6шт/кор;1 044,00;шт;
827;Торт Морковный Бенье 140гр, 12 порций/1,68кг/шт, 6шт/кор;1 262,00;шт;
828;Торт Морковный Престиж 100гр, 15 порций/1,5кг/шт, 6шт/кор;1 424,00;шт;
829;Торт Наполеон Бенье 150гр, 9 порций/1,35кг/кор;998,00;упак;
830;Торт Прага Бенье 140гр, 12 порций/1,68кг/шт, 6шт/кор;1 352,00;шт;
831;Торт Птичье молоко Бенье 100гр, 12 порций/1,2кг/шт, 6шт/кор;1 133,00;шт;
832;Торт Радуга Бенье 150гр, 12 порций/1,8кг/шт, 6шт/кор;1 325,00;шт;
833;Торт Синий бархат Бенье 120гр, 12 порций/1,44кг/шт, 6шт/кор;1 204,00;шт;
834;Торт Тирамису Чизберри 117гр, 12 порций/1,4кг/шт, 3шт/кор;1 407,00;шт;
835;Торт Три шоколада Престиж 113гр, 12 порций/1,36кг/шт, 4шт/кор;1 661,00;шт;
836;Тортилья длит.хран. пшеничная d10 дюймов Mission Professional 800гр/12шт/уп, 10уп/кор;125,00;упак;
837;Тунец желтоперый филе лоин с/м Zhoushan Putuo Haichen Aquatic Products Co., Ltd 2-4кг, 25кг/кор;1 042,00;кг;
838;Тунец желтоперый филе лоин с/м РПК Нептун 2+кг, ±25кг/кор;975,00;кг;
839;Тунец желтоперый филе порционное с/м в/у 50-100гр Mariso 500гр/шт, 20шт/кор, Вьетнам;438,00;шт;
840;Тунец консервированный филе в с/с SUNFEEL 170гр, 24шт/кор;164,00;шт;
841;Тунец стейк с/м в/у Ngoc Tung Co., Ltd DL266 500гр, 20шт/кор, Вьетнам;520,00;шт;
842;Тунец стружка сухая Бонито RF 500гр, 6шт/кор, Китай;1 561,00;шт;
843;Тунец стружка сухая Бонито RISMA 500гр, 6шт/кор, Китай;1 575,00;шт;
844;Укроп 1кг;182,00;шт;
845;Уксус бальзамический моденский темный Oliveto 500мл, 12шт/кор;289,00;шт;
846;Уксус винный белый Oliveto 6% 1л ПЭТ, 12шт/кор;155,00;шт;
847;Уксус винный красный Oliveto 1л ПЭТ, 12шт/кор;177,00;шт;
848;Уксус рисовый Baruto 20л;1 386,00;шт;
849;Уксус рисовый DUNKAN 20л;1 724,00;шт;
850;Уксус рисовый Padam 20л короб, Россия;1 627,00;шт;
851;Уксус рисовый Padam Premium 20л, Россия;1 691,00;шт;
852;Уксус рисовый ToDoFood 20л;1 021,00;шт;
853;Улитка с изюмом Gourmand S.A. 100гр, 60шт/кор;3 586,00;кор;
854;Фасоль красная консервированная в с/с MIKADO 425мл/400гр/220гр, 12шт/кор;65,00;шт;
855;Фасоль стручковая резаная 1кг, 9кг/кор;212,00;кг;
856;Фасоль стручковая резаная с/м, 10кг/кор;139,00;кг;
857;Форель потрошенная с/м с/г 200-400гр, ±12,6кг/кор, Россия;570,00;кг;
858;Форель филе м/с с/м трим С РегионФиш 1,3-1,8кг в/у, ±10кг/кор, Беларусь;1 805,00;кг;
859;Форель филе м/с трим С 2% Санта Бремор 1,8-2,2кг, ±10кг/кор;1 977,00;кг;
860;Форель филе с/c Трим С Пеликан 1,2-1,5кг, ±10кг/кор;1 590,00;кг;
861;Форель филе с/м трим А Пеликан 0,8-1,2кг, ±10кг/кор;1 380,00;кг;
862;Форель филе с/м трим ПР NAVAFISH MOSCOW 1,5-2кг, ±12кг/кор;1 847,00;кг;
863;Форель филе с/м трим С Пеликан 0,8-1,2 кг, ±10кг/кор, Россия;1 458,00;кг;
864;Форель филе х/к трим ПР NAVAFISH MOSCOW 1,3-2кг, ±12кг/кор;1 520,00;кг;
865;Форель филе х/к трим С Пеликан 1,2-1,5кг, ±10кг/кор;1 682,00;кг;
866;Хлеб пшеничный для сэндвичей Харис 470гр, 10шт/кор;104,00;шт;
867;Хрен Печагин 1кг ведро, 6шт/кор;192,00;шт;
868;Хрен столовый SUNFEEL 200гр, 15шт/кор;53,66;шт;
869;Чеснок гранулированный SpicExpert 1кг пакет, 15шт/кор;715,00;шт;
870;Чеснок гранулированный SpicExpert 500гр/1000мл банка, 6шт/кор;438,00;шт;
871;Чеснок молотый SpicExpert 500гр/1000мл банка, 6шт/кор;414,00;шт;
872;Чиабатта Лантманнен Юнибэйк 130гр, 36шт/кор арт.3195;1 079,00;кор;
873;Чиабатта Лантманнен Юнибэйк 70гр, 40шт/кор арт. 3211;703,00;кор;
874;Чизкейк карамельный Престиж 114гр, 12 порций/1,37кг/шт, 6шт/кор;1 503,00;шт;
875;Чизкейк клубничный Престиж 113гр, 12 порций/1,36кг/шт, 6шт/кор;1 266,00;шт;
876;Чизкейк Нью-Йорк Престиж 113гр, 12 порций/1,36кг/шт, 6шт/кор;1 148,00;шт;
877;Чизкейк Нью-Йорк Чизберри, 16 порций/1.66кг/шт, 4шт/кор;1 492,00;шт;
878;Чизкейк Орео Бенье 150гр, 12порций/1,8кг/шт, 6шт/кор;1 525,00;шт;
879;Чизкейк с манго Бенье 120гр, 12порций/1,44кг/шт, 6шт/кор;1 918,00;шт;
880;Чизкейк СанСебастьян классический 100гр, 15шт/кор;117,00;шт;
881;Чизкейк шоколадный Бенье 120гр, 12 порций/1,44кг/шт, 6шт/кор;1 621,00;шт;
882;Чизкейк шоколадный Престиж 122гр, 12 порций/1,47кг/шт, 6шт/кор;1 342,00;шт;
883;Чизкейк Яблочный штрейзель Бенье 140гр, 14 порций/1,96кг/6шт/кор;1 594,00;шт;
884;Чипсы кукурузные Начос оригинальные Mission Professional 500гр, 10шт/кор;150,00;шт;
885;Шпинат резаный с/м 2,5кг, 10кг/кор;306,00;кг;
886;Шпинат резаный с/м QINGDAO HARTHN-RITUNE, 10кг/кор;222,00;кг;
887;Штрудель вишневый Бенье 120гр, 12 порций/1,44кг/шт, 6шт/кор;1 190,00;шт;
888;Штрудель яблочный Бенье 120гр, 12 порций/1,44кг/шт, 6шт/кор;1 101,00;шт;
889;Эклер ванильный Престиж 70гр, 18шт/уп, 4уп/кор;1 222,00;упак;
890;Эклер шоколадный Престиж 70гр, 18 шт/уп, 4уп/кор;1 237,00;упак;